Run_ID,Sim_ID,Start,End,Days,Prob_Long,Funds_Init_CC,Funds_Final_CC,DF_Excess,Volume_QC,Volume_CC,Funds_Init_QC,Funds_Final_QC,Profit_CC,Profit_QC,Liquid_Profit_QC,Liquid_Profit_CC,Annualized_Profit_QC,Annualized_Profit_CC,LP_CC_APY,ProfitQC_per_VolumeQC,ProfitCC_per_VolumeCC
8767848996704,-313562086744716929,22-06-17 00:05,22-10-17 23:59,122.0,0.38,2744050.636881086,3120002.3458686057,-751624.3653147225,945284661.6144829,1201850792.607786,1050000.0,2649817.992346207,375951.7089875196,1599817.9923462071,0.0,0.0,4786340.714806275,1124773.5555774153,0.08325855121764737,0.0016924192862854933,0.00031281063448132063
8767848996704,-5160787318884621046,22-06-17 00:05,22-10-17 23:59,122.0,0.52,2744050.636881086,3524012.7799707474,636888.7574838,861500742.792859,1077719191.9637113,1050000.0,2992944.054029156,779962.1430896614,1942944.054029156,540909.6217309913,636888.7574838,5812906.391152803,2333493.2969485773,0.04924167823817603,0.0022553016585109566,0.0007237155549475676
8767848996704,-1541040943975829946,22-06-17 00:05,22-10-17 23:59,122.0,0.52,2744050.636881086,2099299.604896305,-3595510.5822409093,1022390611.8534834,1270977977.2420435,1050000.0,1782935.154438432,-644751.0319847809,732935.1544384321,0.0,-644751.0319847809,2192797.7981149815,-1928968.2514298772,-0.11444358699377323,0.0007168836899917342,-0.0005072873358387038
8767848996704,-5702262979232942537,22-06-17 00:05,22-10-17 23:59,122.0,0.52,2744050.636881086,3215068.9988803384,-1526600.8944285312,1393552174.110554,1744569164.1846256,1050000.0,2730558.1007490717,471018.36199925235,1680558.1007490717,0.0,0.0,5027899.235847632,1409194.2797518615,0.10015747933186722,0.0012059527673025242,0.0002699912228583934
8767848996704,-6434361741469073928,22-06-17 00:05,22-10-17 23:59,122.0,0.64,2744050.636881086,3026647.2469269317,242621.84567519138,830010642.2429414,1029724064.5780954,1050000.0,2570531.5068150433,282596.6100458456,1520531.5068150433,206058.73353194006,242621.84567519138,4549131.147438449,845473.4644814234,0.0727718645528398,0.0018319421817364948,0.000274439162652407
8767848996704,-2814615366560282828,22-06-17 00:05,22-10-17 23:59,122.0,0.64,2744050.636881086,3316113.5992815616,1998395.23492506,894356202.4037697,1108366168.3015447,1050000.0,2816375.2798698302,572062.9624004755,1766375.2798698302,1697237.0730218536,572062.9624004755,5284647.353708918,1711499.8465260128,0.10748634289819418,0.0019750243528499343,0.0005161317430656534
8767848996704,-6975837401817395419,22-06-17 00:05,22-10-17 23:59,122.0,0.64,2744050.636881086,3820908.7429851396,2043688.6329693513,1085508413.2662172,1341621417.3402796,1050000.0,3245097.7954172795,1076858.1061040536,2195097.7954172795,1735704.7559808702,1076858.1061040536,6567300.781371369,3221747.6125244224,0.056127061863272855,0.002022184046287018,0.0008026542303110287
8767848996704,-4627166868983894764,22-07-19 00:00,22-10-19 23:59,92.0,0.38,1093878.2344338575,907766.2614318011,-1094028.2339073208,402132756.4121769,485996204.60906756,1050000.0,767481.089166006,-186111.97300205636,-282518.91083399404,-282518.91083399404,-186111.97300205636,-1120863.0701566068,-738379.0233233757,-0.10933415401370092,-0.000702551349844325,-0.00038294943712937783
8767848996704,-8009777896165430327,22-07-19 00:00,22-10-19 23:59,92.0,0.38,1093878.2344338575,1268911.3742278016,-318078.12472312804,432918446.4073279,523426585.3482338,1050000.0,1072815.24432449,175033.13979394408,22815.244324489962,0.0,0.0,90517.00193955257,694424.9567911911,0.14840364951686508,5.270102143677973e-05,0.000334398642891811
8767848996704,6275744142287008698,22-07-19 00:00,22-10-19 23:59,92.0,0.38,1093878.2344338575,1356715.315994812,-290499.6152775425,533031238.737151,646473872.075918,1050000.0,1147050.0641492808,262837.08156095445,97050.06414928078,0.0,0.0,385035.5805922552,1042777.551845091,0.1601033542243953,0.00018207200084409728,0.0004065703084286266
