Run_ID,Sim_ID,Start,End,Days,Prob_Long,Funds_Init_CC,Funds_Final_CC,DF_Excess,Volume_QC,Volume_CC,Funds_Init_QC,Funds_Final_QC,Profit_CC,Profit_QC,Liquid_Profit_QC,Liquid_Profit_CC,Annualized_Profit_QC,Annualized_Profit_CC,LP_CC_APY,ProfitQC_per_VolumeQC,ProfitCC_per_VolumeCC,BTCUSD_price_impact_median,BTCUSD_price_impact_25pct,BTCUSD_price_impact_75pct,BTCUSD_price_impact_mean,BTCUSD_price_impact_stdev,ETHUSD_price_impact_median,ETHUSD_price_impact_25pct,ETHUSD_price_impact_75pct,ETHUSD_price_impact_mean,ETHUSD_price_impact_stdev,MATICUSD_price_impact_median,MATICUSD_price_impact_25pct,MATICUSD_price_impact_75pct,MATICUSD_price_impact_mean,MATICUSD_price_impact_stdev
8754150154688,9.05025612983143E+018,22-06-17 00:05,22-12-12 00:00,177,0.39,2744050.63688109,13867644.296034,10012947.5103625,2432019243.09671,2863269706.63888,1050000,12375485.7697807,11123593.6591529,11325485.7697807,8935554.35824754,10012947.5103625,23354815.2879659,22938484.0993831,0.0462417564319984,0.00465682407815159,0.0038849269537415,9.56436483654832E-05,7.8493224608615E-05,0.000112061264257715,0.00012021775251094,0.000130938811623151,0.000103791815447659,8.6922427808094E-05,0.000120021056665655,0.00014234331100244,0.000163922581374542,0.000165614373211794,0.000150790783696921,0.000212497671368895,0.000287934778227729,0.000371014279976098
8754150154688,1.38600518731147E+018,22-06-17 00:05,22-12-12 00:00,177,0.39,2744050.63688109,8216060.37063012,608078.426299068,3065957224.04321,3618581330.92752,1050000,7332012.27475032,5472009.73374903,6282012.27475032,542649.187629288,608078.426299068,12954432.0919992,11284087.8690305,0.00247684172181436,0.00204895626901994,0.00151219752530654,0.000106546895313843,9.20766111824126E-05,0.000127035920698275,0.000180008550393674,0.000279421567526159,7.69829322369663E-05,6.97596823179496E-05,0.000101375947815487,0.000104430938443959,9.42122250063887E-05,0.000158434254177027,0.000145243994852348,0.000278610361143569,0.000338670532005958,0.000490350439930406
8754150154688,-4.87616205134197E+018,22-06-17 00:05,22-12-12 00:00,177,0.52,2744050.63688109,12223415.0867829,7319402.17868886,3195523107.26122,3753614296.92167,1050000,10908175.6234451,9479364.44990183,9858175.62344507,6531834.50426194,7319402.17868886,20329006.2291381,19547841.9447128,0.0960362933278774,0.00308499588096992,0.00252539651121742,9.19515992935572E-05,7.71005164042142E-05,0.000109136582612363,0.000125549198484422,0.000154266334984997,9.07620050700833E-05,8.01003955961826E-05,0.000110594389541809,0.000122447094623411,0.00013690924988014,0.000164966588360768,0.000151045527084063,0.000280971347922559,0.000322414988798186,0.000410352841426864
8754150154688,5.90633107984762E+018,22-06-17 00:05,22-12-12 00:00,177,0.52,2744050.63688109,12972267.0561299,6030521.99524274,3978607705.59838,4671332706.49578,1050000,11576451.1208903,10228216.4192488,10526451.1208903,5381637.82855463,6030521.99524274,21707088.4696325,21092084.7063605,0.095871784327094,0.00264576251287059,0.00218957138399194,9.56844043875652E-05,7.7316351670471E-05,0.000106650693935322,0.000120356999700362,0.000134111172782559,8.59739624221589E-05,7.37216889042015E-05,0.000104657481987009,0.000108312167208794,0.000114915355941508,0.000157587180628512,0.000139947682958147,0.000192978974037306,0.000272993375166462,0.000441487882189602
8754150154688,5.20948513206281E+017,22-06-17 00:05,22-12-12 00:00,177,0.64,2744050.63688109,11849608.4590848,10723598.7193759,2406388490.50314,2874710968.08993,1050000,10574590.5888873,9105557.82220371,9524590.58888728,9524590.58888728,9105557.82220371,19641104.8866884,18776997.7689512,0.00145131490490968,0.0039580436103631,0.00316746898150036,9.46083332147837E-05,7.84507821447455E-05,0.000108194040730397,0.000117917072280493,0.000118901605268388,9.76242577626498E-05,8.88123832403242E-05,0.000118264438744567,0.000128187769371507,0.00012430401948946,0.000180848722696759,0.000166843649045126,0.000293924893355451,0.000328725921785079,0.000373105569783364
8754150154688,-8.47552024413714E+018,22-06-17 00:05,22-12-12 00:00,177,0.64,2744050.63688109,14230553.7625089,12549923.0134934,2579517453.11857,3035428529.86201,1050000,12699346.177663,11486503.1256278,11649346.177663,11199551.2972415,11486503.1256278,24022663.0217344,23686856.7279896,0.108315977139981,0.00451609511832502,0.00378414547159508,0.000109360815224205,0.000102714949933887,0.000123286637727918,0.000155638938000529,0.000185956860587249,8.78194237536016E-05,7.88882974091783E-05,0.000102451152598277,0.000112841203305681,0.000139240607683569,0.000154887733428286,0.000144539102480686,0.000195938589540313,0.000258102712283194,0.000376268702797345
8754150154688,8.4070765567715E+018,22-06-17 00:05,22-12-12 00:00,177,0.39,2744050.63688109,9534428.11391397,7576751.94007825,2493372371.58637,2974905850.23528,1050000,8508523.64885683,6790377.47703289,7458523.64885683,6761493.43132583,6790377.47703289,15380571.3662867,14002755.8142204,0.132369265030888,0.00299133965461864,0.00228255206009153,0.000117503743889948,0.000104713197901979,0.000138694350480152,0.000182666090753859,0.000236840310744298,0.000102795753926061,8.98045726132561E-05,0.000122828902923782,0.000133502477284149,0.000156347051480119,0.00015046565306098,0.000135146775790573,0.000184346795594131,0.000227058762177486,0.000227330814536987
8754150154688,7.42825614251535E+017,22-06-17 00:05,22-12-12 00:00,177,0.39,2744050.63688109,9437259.54419427,4348008.01757854,4492840872.53888,5254166723.70428,1050000,8421810.41723897,6693208.90731318,7371810.41723897,3880162.35488709,4348008.01757854,15201755.9451538,13802379.9501091,0.17306742449386,0.00164079045449771,0.00127388590033062,8.73078784313291E-05,7.7074104496871E-05,0.000122554374818841,0.0001533235594504,0.000215093119068715,8.12032749828089E-05,7.26831758135029E-05,0.000120142660072677,0.000116422144689301,0.000137868593139964,0.000161787778658881,0.000143136688369342,0.000234254116492546,0.000267132372173553,0.000332000149270214
8754150154688,6.40195950603022E+017,22-06-17 00:05,22-12-12 00:00,177,0.52,2744050.63688109,6139609.96391093,2908060.35179044,3016673526.64728,3549501296.50998,1050000,5478987.93179412,3395559.32702985,4428987.93179412,2595153.05793779,2908060.35179044,9133223.70115736,7002142.11506155,0.138377413691588,0.00146816945641329,0.000956629972319915,0.000120243397791009,0.000104214352099748,0.000148861281691198,0.000201938809449401,0.000267409421829956,8.88962640903218E-05,7.43483958944843E-05,0.000108959019771214,0.000107214715820245,7.89586175494144E-05,0.000162287983239155,0.000140102435224468,0.00026843072795419,0.000294739448425336,0.000339738614822639
8754150154688,-2.62569760893258E+018,22-06-17 00:05,22-12-12 00:00,177,0.52,2744050.63688109,10914136.566994,8652312.8825381,3093736996.49194,3639902687.41804,1050000,9739775.47238548,8170085.93011295,8689775.47238548,7721324.016377,8170085.93011295,17919593.4882525,16847917.3135098,0.131109517800198,0.00280882812024391,0.00224458910903148,9.72329064957349E-05,8.82537410404901E-05,0.000120186551975913,0.000148269726566622,0.000196650252747439,9.69970036884435E-05,8.61920402741695E-05,0.000126332029747731,0.000134282947408149,0.0001617933269661,0.000156067123655971,0.000143548498053443,0.000266694777443468,0.00029816120475811,0.000428041795295281
